District ID,id,Pop20,DHouseholds,DTotal_Income,DArea,DSumAge,DTotal_Rent,DTotalCom,D20Minus,D20to40,D40to65,D65Plus,D0_25k,D25k_50k,D50k_100k,D100k_200k,D200kPlus,DGINI,DOc,DOcOth,DOc1Det,DOc1Att,DOc2_10,DOc10_50,DOc50_Plus,DWhite,DBlack,DNative,DAsian,DPacific,DOther,DMultiracial,DLatino,DVAP,DWhiteVAP,DBlackVAP,DNativeVAP,DAsianVAP,DPacificVAP,DOtherVAP,DMultiracialVAP,DLatinoVAP,DPop10,D10White,D10Black,D10Native,D10Asian,D10Pacific,D10Other,D10Multiracial,D10Latino,D10PCI,D00PCI,DPop00,D00White,D00Black,D00Native,D00Asian,D00Pacific,D00Other,D00Multiracial,D00Latino,DPop90,D90White,D90Black,D90Native,D90Asian,D90Other,D90Latino,D5_or_older,DEnglishOnly,DLimitedEnglish,DSpanish,DIndoEuropean,DAsianPacific,DOtherLanguage,D25_or_older,DHighschool,DBachelors,DGraduate,DNonInstit,DInsured,DUninsured,DMale,DFemale,DVeteran,DWorker_16_up,DCCar,DCTransit,DCWalk,DCBike,DCOther,DIAgri,DIConst,DIMfg,DIWholesale,DIRetail,DITrans,DIInfo,DIProf,DIEdu,DIArts,DIOther,DIPa,DIArmy,DinState,DoutState,DinCounty,DoutCounty,D16_up,DInLF,DUnemployed,DPopPov,DPoverty,DOHousing,DOwner,DRenter,DA_All,DA_Oth,DA_SouthAsia,DA_China,DA_SEasia,DA_Viet,DA_Filipino,DA_Japan,DA_Korea,DE_All,DE_Oth,DE_Germ,DE_USA,DE_Ire,DE_Brit,DE_Italy,DE_Scand,DE_Dutch,DE_Fr,DE_EastEuro,DE_Portug,DE_Czech,DE_Brazil,DE_Arab,DE_Polish,DE_Iran,DE_Balkan,DE_Hungary,DE_Greek,DF_All,DF_African,DF_Carib,DF_AA,DL_All,DL_Oth,DL_Mex,DL_PR,DL_Cuba,DL_Domin,DL_CA,DL_SA,DL_Spain,DUSBorn,DInStateB,DOutStateB,DForeignBorn,DForeignC,DForeignNC,DStSpouse,DGaySpouse,DStPartner,DGayPartner,DCapitaIncome,G22AgD,G22AgR,G22AgO,G22AgrCD,G22AgrCR,G22AgrCO,G22TreD,G22TreR,G22TreO,G22AudD,G22AudR,G22AudO,G22SosD,G22SosR,G22SosO,G22GovD,G22GovR,G22GovO,G22SenD,G22SenR,G22SenO,G20PreD,G20PreR,G20SenD,G20SenR,G20PreO,G20SenO,G18GovR,G18GovD,G18AgD,G18AgR,G18SosR,G18SosD,G18TreR,G18TreD,G18AudR,G18AudD,G18AgrCR,G18AgrCD,G18GovO,G18AgO,G18SosO,G18TreO,G18AudO,G18AgrCO,G16PreR,G16PreD,G16SenR,G16SenD,G16PreO,G16SenO,G16PrePCli,G16PrePSan,G16PrePO,G16PrePAll,G14AgR,G14AgD,G14AgO,G14AgrCR,G14AgrCD,G14AgrCO,G14TreR,G14TreD,G14TreO,G14AudR,G14AudD,G14AudO,G14SosR,G14SosD,G14SosO,G14GovR,G14GovD,G14GovO,G14SenR,G14SenD,G14SenO,G12PreR,G12PreD,G12PreO,G24GuessD,G24GuessR,G28GuessD,G28GuessR,DNonVet,GBuildD,GBuildR
65,65,31762,11955,1249167980,1208325,1232099,13934619,325908,9219,6681,10957,4895,1132,1912,3985,3912,839,12675,12501,493,10653,309,464,254,33,29991,352,37,292,27,260,802,626,23520,22440,209,28,240,18,170,417,367,28159,27502,148,16,187,11,83,148,296,947106038,728856704,23689,23364,47,8,99,8,21,78,91,21402,21300,13,2,48,4,32,29791,28806,227,528,157,83,39,21110,19986,6460,2077,31710,30958,691,16210,15552,1502,17045,16842,16,84,0,17,440,1358,3249,471,1892,771,1457,1065,3966,757,553,435,2,16678,322,15683,1372,24518,17756,619,31542,1646,11955,10362,1554,297,16,75,26,5,35,78,1,5,13896,191,9486,1459,1357,448,21,164,147,15,26,0,31,0,5,9,0,27,4,1,1976,46,0,1902,912,101,418,32,107,0,125,0,4,31277,26498,4639,485,276,163,7545,21,549,7,1256679639,6215,7881,0,4369,9480,0,5880,8073,0,6352,7633,0,4653,9408,0,4517,9553,269,5396,8937,0,7284,11306,7360,10811,254,396,8537,6020,9456,2991,8525,5531,6657,7311,6710,7217,7801,6047,268,26,245,252,263,298,9469,6298,10725,5116,977,485,738,487,10,1321,5073,6705,0,7207,3713,413,4890,6229,391,6216,4782,2,5665,5352,496,8132,3980,247,6615,5351,429,8064,8002,187,6691,11898,6211,12380,0,0,0
66,66,31980,12635,1011172259,2858472,1347515,10556381,390011,7659,6895,10775,6609,1928,2602,4670,2774,382,12618,14323,644,11736,312,772,296,11,30218,487,72,70,2,223,907,609,25162,23967,396,61,59,0,138,541,408,32026,31132,414,61,97,3,88,196,349,913906076,909236382,31557,30808,358,70,35,2,49,169,226,30416,29998,298,34,26,28,117,30326,29652,50,244,127,20,0,22686,21293,4949,1359,30905,30158,692,16411,15569,2048,15216,14729,0,211,9,14,965,1167,2443,282,1681,612,1165,770,3145,516,541,148,0,15037,104,8708,6588,25931,16359,861,30808,2644,12635,10244,2288,315,4,21,121,4,14,21,12,12,13344,218,7809,1262,1378,771,52,319,31,100,2,0,101,0,0,38,0,0,6,1,1714,18,20,1622,526,16,384,1,26,0,8,0,0,31846,26046,5567,134,78,28,6965,1,637,0,1035017345,5385,7538,0,3728,9120,0,5152,7707,0,5574,7266,0,4048,8892,0,3975,8804,223,4687,8326,1,6548,11161,6731,10412,190,544,7864,5682,9248,2565,8127,5073,6470,6677,6571,6591,7391,5617,258,6,231,207,189,412,9481,6022,10580,5032,974,608,607,735,0,1409,5131,6761,0,7665,3635,390,5036,6273,340,6442,4819,2,5941,5297,526,7717,4254,292,6506,5286,479,7423,8993,165,5782,11927,5226,12483,0,0,0
67,67,31722,12452,1086869819,2420160,1296800,10860627,370002,8399,6419,10732,6057,1824,2433,4389,2997,306,13114,14381,339,12124,117,865,222,39,30382,181,64,93,11,182,808,519,24110,23281,118,40,75,6,111,482,316,31577,30977,100,34,128,8,98,217,330,888852248,947479371,32033,31695,39,35,78,2,36,114,168,31245,31067,33,23,52,33,95,29823,29080,54,284,58,15,1,21830,20473,4590,1077,31442,30640,742,15888,15834,1738,16653,15985,5,227,2,63,1347,1204,2925,295,1647,805,767,750,3749,382,432,457,0,16574,32,11007,5607,24753,17253,281,31424,2688,12452,10165,2274,111,43,8,0,0,0,15,22,0,12539,130,7602,1701,1144,471,17,192,25,0,0,0,109,0,0,13,0,1,0,2,1597,83,0,1508,490,4,300,7,2,0,61,4,0,31518,27859,3497,204,18,167,7466,0,501,0,1121019235,5556,8092,0,3569,9983,0,5291,8313,0,5923,7667,0,3901,9806,0,3887,9610,189,4563,9195,0,6364,11371,6494,10939,206,418,8031,5574,9345,2594,8591,4884,6372,6896,6753,6593,7748,5543,275,20,205,235,186,279,9597,5881,11047,4766,1193,686,794,637,13,1507,5418,6931,0,8334,3372,433,5052,6610,423,6990,4815,0,6335,5373,577,7926,4345,264,6912,5196,465,7910,8862,129,5579,12157,4990,12743,0,0,0
68,68,31747,12457,918008464,2690186,1289035,9574985,322753,8309,7125,10032,6170,2286,2859,4172,2545,144,12672,14318,472,12137,101,818,159,2,29897,292,56,116,7,209,1173,732,24242,23068,229,43,91,4,132,671,452,33483,32463,319,40,135,16,118,356,534,915599644,943190198,33707,32984,156,43,109,15,85,185,324,33290,32999,90,26,52,59,226,29922,28679,166,222,527,44,1,21569,19855,3859,853,31423,29517,1836,16103,15644,1946,15064,14496,1,189,5,44,807,1014,2810,160,1379,650,533,495,3758,470,490,179,4,15028,8,10066,4995,25202,15760,509,31160,2999,12457,9841,2557,135,3,0,40,2,9,11,1,18,12796,297,7114,1740,818,702,61,546,56,4,2,0,31,0,0,27,0,38,1,1,1500,32,0,1413,520,1,377,6,6,0,19,1,0,31453,26532,4654,294,33,203,6520,1,656,0,957746610,5376,6565,0,3511,8399,0,5088,6814,0,5693,6236,0,3767,8219,0,3809,8020,149,4470,7622,0,6208,9900,6368,9361,160,451,7013,5615,9059,2271,7431,5046,5551,6838,5934,6504,6881,5467,239,8,177,167,172,265,8800,6051,10045,5093,1037,658,816,727,0,1589,4694,7257,0,7911,3542,340,4682,6723,340,6472,5121,0,5649,5723,486,7128,4702,266,6172,5511,392,7029,9173,143,5530,10578,5036,11072,0,0,0
69,69,32007,13478,940003029,560060,1333724,11186217,273796,7671,7208,10877,6263,2701,3647,4135,2708,190,13112,15459,146,11445,353,1711,1318,361,28151,1271,116,220,14,408,1827,1192,24837,22430,846,80,177,10,272,1023,659,34354,31768,1203,104,219,11,301,718,985,942798390,985447780,35096,33247,900,99,219,5,141,402,485,36788,35718,692,91,148,71,211,30185,29562,154,342,25,78,22,22802,20623,4486,1118,31663,29913,1750,15763,16244,2229,14230,13520,32,245,2,276,234,1034,2995,59,1796,851,759,1072,3184,989,244,411,76,12691,1516,11115,3114,25958,15510,1425,31314,4652,13478,9669,3803,191,0,0,4,5,4,114,33,6,10403,91,4815,1209,1313,1094,221,551,380,5,19,0,76,0,20,128,7,6,0,0,2810,0,21,2782,1107,209,713,86,55,0,3,0,0,31626,22981,8496,381,146,216,6001,42,1080,25,959639434,5232,5438,0,4530,6017,0,5151,5473,0,5221,5394,0,4745,5888,2,4542,6039,122,5010,5699,0,7696,8139,7777,7540,375,639,5262,6271,7822,2364,5298,6043,4701,6593,4661,6611,4948,6226,181,48,229,268,359,369,6810,7269,7796,6437,1140,771,900,935,0,1787,4162,6651,0,5014,5146,650,4046,6379,414,4937,5728,0,4394,5894,625,6298,4545,361,4679,5946,529,5611,11070,306,6876,8961,6068,9771,0,0,0
70,70,31800,12386,1123791393,1893106,1286682,11512371,366700,8536,6742,10411,6062,1785,2476,3972,3331,550,13154,13585,645,11347,183,719,309,12,29544,481,66,97,195,203,1214,720,24281,22899,284,49,72,135,147,695,428,32008,30996,200,48,115,91,127,401,565,1016075487,965295672,31829,31303,44,40,70,27,58,207,233,30537,30314,42,30,54,50,147,29915,29434,121,31,16,172,0,21562,20643,5323,1648,31597,30307,1219,16024,15776,2120,15113,14823,5,81,3,35,464,1490,2652,292,1954,598,911,723,3148,570,742,339,31,13987,1067,9753,5414,25033,16166,834,31385,2898,12386,10279,2039,592,0,84,305,7,0,13,50,41,12840,81,7221,1377,1588,991,15,534,93,3,42,0,8,0,0,4,0,2,0,0,1450,17,0,1424,646,9,227,0,15,0,278,0,0,31527,24031,7115,273,100,110,6953,0,913,3,1144497787,5218,7925,0,4104,9011,0,5198,7930,2,5268,7814,0,4493,8693,0,4188,8787,329,4908,8302,6,6944,11112,7040,10553,325,624,7855,6083,8559,3281,8002,5495,6803,6766,6962,6601,7535,5887,228,39,317,282,291,508,9631,6220,10746,5439,1210,653,682,622,36,1351,5987,6497,0,8031,3986,417,5684,6389,423,7273,4943,0,6560,5358,611,8881,3914,318,7183,5286,701,8160,8987,257,6385,11668,5931,12121,0,0,0
71,71,32131,13209,1039862983,33782,1242216,11892475,232407,7661,9989,9036,5451,2572,3034,4439,2475,665,13550,14756,341,9076,602,3000,1183,508,26867,2477,94,284,392,517,1495,1398,25559,22162,1646,79,225,223,421,801,986,32540,29452,1591,100,293,193,204,646,865,918751611,1057059387,33458,31958,508,69,173,48,287,331,620,34388,33728,238,35,244,80,213,30161,28601,495,919,150,292,89,21057,19644,7604,2845,31680,30329,1351,15651,16480,1484,16281,15109,216,717,33,116,40,755,2377,341,2259,555,1210,1280,4340,1806,789,392,0,15471,815,15096,1155,26714,17399,1328,29939,3750,13209,8470,4727,673,12,27,211,123,5,168,21,15,11093,475,5960,1350,1387,595,132,459,94,118,32,0,38,0,71,71,0,5,3,6,3464,114,23,3288,1148,9,653,153,6,8,146,94,0,31124,21147,9747,1007,281,675,5345,56,785,39,1064313080,6332,4215,0,5350,4984,0,6055,4417,0,6300,4157,0,5466,5057,0,5371,5003,348,5909,4785,2,8880,6572,8662,6383,374,582,5030,7329,8920,2344,5005,7051,4239,7739,4336,7603,4672,7156,440,16,383,417,394,452,5950,8004,7188,6925,1212,680,818,916,0,1691,3637,6906,0,4715,4970,465,3593,6304,489,4411,5614,0,3880,5927,592,5620,4988,321,4286,6199,482,5931,10218,383,8539,6911,8242,7211,0,0,0
72,72,32169,13455,1126488487,143255,1320267,12985819,251474,8078,7988,9313,6771,2397,3017,4534,2912,535,13521,14286,662,9354,481,1842,1133,726,28374,1291,130,444,407,263,1264,871,25434,23057,788,88,385,236,186,694,532,29738,28009,697,46,352,71,149,360,513,892451418,905405093,28585,27823,166,24,190,13,106,201,280,27156,26891,63,23,82,57,131,30224,28979,494,335,205,544,76,22267,20733,6806,2298,31589,30495,1082,15333,16835,2009,15854,15301,101,247,5,126,127,557,2680,716,1975,598,1524,1194,3947,1331,786,235,4,15192,646,14891,957,25771,16877,1061,31346,3281,13455,9501,3958,693,37,83,72,47,74,201,66,63,12001,313,7386,1185,1044,776,175,407,110,80,21,0,61,0,70,83,0,56,8,7,2728,174,1,2526,353,33,252,9,0,0,5,26,0,31088,23785,7231,1081,442,576,6427,22,798,30,1134007256,6655,5480,0,5440,6410,0,6398,5608,0,6727,5319,0,5623,6409,2,5467,6527,383,6197,6152,2,8801,8161,8714,7734,420,605,6147,7189,9332,2461,5995,6798,4937,7835,4958,7806,5520,7050,399,30,410,409,419,473,7150,7935,8392,6766,1129,652,898,818,0,1662,4092,7191,0,5417,4908,478,3997,6614,484,4961,5714,3,4369,6168,597,6536,4937,368,5003,6370,501,6553,9699,267,8300,8664,7820,9141,0,0,0
73,73,31680,12600,1303893369,50642,1249724,14699766,323381,8461,7194,10426,5607,1252,2191,3907,3978,1238,12377,12931,737,8588,1663,1101,683,121,28076,847,57,781,12,265,1646,991,23515,21362,554,46,556,6,188,805,560,26473,24942,433,49,433,14,90,419,479,1027513866,791392695,19634,19068,86,17,188,8,61,128,164,14117,13924,39,15,76,14,76,29650,28846,267,246,294,152,29,22066,21467,8657,2688,31582,30746,823,14759,16921,1597,15874,15471,34,118,45,127,177,694,2806,274,1897,782,1895,1670,3475,1108,494,421,0,15862,2,14950,943,24347,16807,1042,31469,1993,12600,10670,1929,735,0,364,67,56,3,83,17,93,9198,513,3966,830,930,1046,222,699,53,25,102,22,497,0,28,17,0,0,0,5,2064,0,48,2011,637,58,474,11,0,0,43,33,1,30952,22755,8033,728,519,208,7063,77,787,7,1318083948,8263,6176,0,6627,7606,0,8028,6295,0,8463,5913,0,7064,7434,0,7081,7029,446,7583,6990,4,9926,8481,9516,8705,461,533,7015,7690,10103,3125,7729,6770,5795,8545,6234,8119,6899,7321,360,73,412,473,443,599,7575,7653,9873,5923,1409,678,652,739,0,1367,5304,6495,0,7366,3859,383,5015,6280,498,6750,4696,1,6074,5340,555,7227,4587,371,6360,5406,443,7658,7886,312,10233,8175,10526,7881,0,0,0
74,74,31713,13615,1196493991,28646,1244295,14534471,312794,7702,9060,9595,5380,1899,2902,4793,3121,864,12436,14543,71,9129,833,1575,2237,629,25901,1737,61,1623,54,361,1973,1144,24491,20739,1131,44,1156,32,272,1121,748,29544,26573,979,70,930,31,212,686,773,1080303744,1042535719,26205,24825,417,46,415,6,93,307,323,22343,21929,152,35,133,49,149,29973,27168,971,604,960,998,165,21870,21044,8773,2629,31580,30107,1446,15075,16635,1764,17273,16723,74,233,4,141,150,971,2666,466,2040,779,1966,1910,3844,1465,605,240,8,17175,85,16071,1232,25697,18223,994,31482,2672,13615,9018,4593,2034,32,1185,253,23,215,112,44,49,9839,583,4197,943,1103,1191,306,573,54,20,95,0,283,0,122,34,0,0,2,8,3879,228,27,3587,1061,114,639,31,13,0,55,130,0,29500,21877,7464,2213,753,1416,6117,58,971,3,1213771125,7945,4783,0,6594,5965,0,7684,4936,0,7986,4661,0,6967,5824,0,6949,5515,401,7395,5494,0,10257,6935,9954,7023,492,602,5689,7923,9802,2815,6375,7078,4748,8575,5117,8202,5661,7481,452,52,460,482,469,638,6373,8293,8623,6546,1477,767,811,827,0,1626,4530,7107,6,6347,4668,442,4341,6773,511,5847,5416,6,5211,5999,596,6267,5350,408,5421,6094,499,6777,9360,394,10423,6767,10598,6593,0,0,0
75,75,31757,12016,1093328975,50755,1136698,12476845,249974,7413,12443,7229,4677,2022,2592,3606,2886,874,14007,12807,239,8309,509,1574,1421,664,27878,1059,55,865,66,284,1549,855,25674,22839,845,50,679,39,231,994,595,32616,30568,664,48,638,1,142,506,616,997154839,990932386,31495,30115,425,34,424,6,104,285,298,30972,30044,319,49,392,94,199,30165,28012,517,620,866,407,99,17506,16789,8219,3291,31489,30345,1138,15134,16623,1265,18081,16588,9,1217,110,19,40,754,2314,335,2958,399,1121,1265,5454,2231,649,319,7,18034,12,16683,1390,26903,19038,832,29190,5182,12016,7443,4547,1413,65,667,26,33,72,94,11,208,11147,1030,4990,996,948,749,80,1196,171,52,15,20,114,0,3,189,5,209,0,7,2674,69,0,2571,801,12,422,36,0,0,156,95,10,30111,23110,6766,1646,631,951,5711,6,730,10,1128919731,7691,5258,0,6168,6689,0,7356,5572,0,7868,5109,0,6275,6645,1,6558,6258,421,7129,6098,1,9879,7492,9531,7644,427,433,6251,8608,10816,2681,6560,8050,5436,9010,5670,8805,6291,8174,451,34,438,451,487,493,7508,9009,9802,7297,1537,660,637,1054,19,1690,4833,7209,4,7056,4455,315,4885,6535,524,6028,5496,2,5445,5993,531,6679,5338,439,5927,6210,344,7808,9739,393,9910,7460,10007,7363,0,0,0
76,76,31626,12725,1155736418,1137357,1240780,12720322,328532,8143,8729,8776,5953,1780,2535,4448,2900,819,13111,13796,582,10074,631,933,994,354,28854,613,57,556,89,263,1195,816,24733,22953,420,41,387,57,193,676,491,29121,27728,404,43,334,4,100,421,412,883293063,813685860,26629,25745,232,32,226,8,66,223,190,24652,24293,77,32,148,37,111,29908,28887,124,234,250,268,36,20725,19651,6247,2188,31445,30358,1020,16014,15612,1716,15900,15196,0,415,8,32,465,685,2406,354,2079,581,953,1274,4034,1130,640,386,0,15817,12,13371,2426,25295,16836,869,30631,3126,12725,9794,2893,723,24,340,61,80,34,12,41,71,10676,390,5195,1238,953,713,40,806,78,68,5,2,291,0,43,22,0,48,1,0,2642,38,30,2529,606,38,397,9,0,40,16,46,0,30946,25802,4930,680,372,286,6597,2,854,27,1176365353,6438,7087,2,4600,8852,0,6073,7414,0,6686,6866,0,4766,8753,0,4857,8584,343,5640,8166,0,7759,10104,7652,9968,327,439,7725,6350,9468,2851,7998,5870,6500,7239,6753,7002,7579,6142,266,36,245,274,270,297,9008,6528,10644,5355,1171,595,677,699,0,1416,5322,6603,0,7938,3550,303,5405,6054,421,6720,4754,0,6124,5312,465,7310,4513,365,6698,5126,395,7938,8178,215,7597,10270,7494,10370,0,0,0
77,77,31963,13076,1036697828,120378,1151008,12377329,308030,8963,9707,9157,4143,2050,2906,4773,2784,524,12593,14222,1228,8054,835,1806,2083,143,24141,4137,103,564,170,738,2109,1807,24293,19283,2657,74,470,108,492,1212,1117,27024,24141,1214,75,436,44,296,705,930,733537483,691552946,21256,19828,513,64,264,14,116,337,343,18459,17948,193,33,131,54,233,29655,27519,919,670,343,345,700,20524,19286,5081,1643,31421,29724,1665,16203,15760,1672,17696,17047,15,361,9,206,240,1293,2808,691,2021,1080,1313,1950,4038,1309,379,425,25,17669,18,15427,2272,25017,18717,856,31213,3526,13076,9471,3610,640,86,75,2,72,200,41,72,17,8794,348,3776,1146,754,993,161,538,71,18,0,10,528,0,99,55,0,7,1,0,4449,1394,11,3039,1709,76,1253,12,27,0,161,127,0,29981,23506,6393,1982,510,1443,5328,24,1087,136,1050961735,6155,3728,0,5135,4601,0,5962,3830,0,6264,3586,0,5449,4471,0,5317,4269,404,5780,4196,0,8644,5894,8546,5594,388,583,4046,6766,8070,2040,4512,6132,3366,7257,3524,7096,3994,6443,414,44,434,375,387,566,5208,7187,6587,6055,1152,710,649,942,0,1588,2828,5985,0,4010,4310,345,2623,5741,433,3617,4906,0,3182,5205,492,3944,4761,345,3371,5310,399,4265,9183,268,8551,5990,8484,6058,0,0,0
78,78,31973,13412,1063902819,30950,1214053,12899714,286928,8049,9796,9175,4966,2494,3565,4110,2447,775,13655,14832,16,10283,88,1770,1539,1008,24316,4013,126,377,52,470,2619,1631,25211,20208,2732,94,319,26,379,1446,1141,30907,26116,2854,126,335,16,289,1154,1135,975303753,1208319771,34612,30256,2471,92,569,25,259,879,763,34583,31741,2100,120,381,181,497,30295,28224,784,888,392,180,498,21121,19500,6753,2193,31442,29950,1441,16797,15176,2170,16027,14957,77,631,140,73,16,1008,2308,175,2071,1025,1525,1737,3568,1482,533,364,12,15859,144,14233,1798,25936,17092,1240,30048,4117,13412,8708,4686,480,65,74,74,2,3,35,130,6,8994,1161,2640,1166,1079,1188,192,354,160,73,40,0,493,0,86,19,0,2,0,5,4637,515,40,4067,1699,77,1404,64,0,0,61,1,18,30398,21527,8578,1575,740,806,4553,17,1086,27,1089594062,7762,3150,0,6849,3921,0,7604,3242,0,7810,3089,0,7016,3950,0,7025,3578,406,7398,3618,0,10831,4933,10560,4913,439,633,4168,8795,10043,2284,4661,8126,3428,9209,3807,8865,4068,8348,426,27,521,547,490,770,4757,9438,6639,7897,1385,844,906,1086,0,1959,3381,7556,0,4846,5506,421,3194,7243,483,4462,6139,3,3927,6554,582,4626,6213,423,3967,6889,408,5004,10824,377,10817,4945,10834,4930,0,0,0
79,79,32066,13910,1040286168,25399,1263749,13968793,303624,7366,9320,9764,5617,2649,3159,4497,3128,453,12650,15169,172,10288,388,1532,2183,499,25384,3559,78,463,168,445,1970,1301,25053,20935,2248,61,376,95,298,1043,777,29813,26857,1358,84,466,33,214,749,794,930108915,1006638997,29972,28279,561,75,454,21,92,410,368,27785,27015,328,32,243,63,194,29833,27788,1151,474,695,401,433,22486,20978,5564,1527,31835,30396,1420,15748,16318,2045,16458,16173,50,13,44,106,98,957,3967,364,1915,954,1534,1391,2921,1351,636,313,0,16356,101,14556,1919,25953,17429,913,31661,3525,13910,10001,3893,1000,183,118,91,282,86,68,13,66,7973,257,3454,867,898,795,61,578,126,23,11,0,529,0,57,26,0,67,24,5,4857,1266,0,3567,1231,66,861,125,24,28,40,20,3,30243,23262,6819,1824,854,939,5790,20,1261,16,1049929514,7562,4359,0,6309,5424,0,7354,4470,0,7633,4228,2,6691,5266,0,6568,5036,475,7011,5025,0,9981,6464,9822,6299,505,667,5019,8234,9887,2508,5703,7353,4119,8851,4426,8548,4978,7806,458,55,488,479,484,648,6233,8608,8029,7062,1340,856,961,986,0,1935,3941,7823,4,5645,5435,457,3694,7603,461,5140,6228,11,4654,6667,548,5507,6188,404,4799,6845,496,5972,10655,340,10067,6377,10189,6255,0,0,0
80,80,32079,13236,1479629631,58276,1260494,15122508,284970,8051,8081,10901,5058,1507,2413,4493,3397,1410,13442,14089,605,9361,791,1601,1490,176,26569,1802,61,1243,61,476,1867,1237,24884,21285,1211,53,940,43,347,1006,808,31086,27950,1177,64,856,32,257,711,871,1291521186,1200611650,28560,26874,601,48,491,3,132,317,401,23728,23122,297,35,167,38,164,30244,27735,972,473,1004,407,544,21924,20889,9734,2964,31968,30770,1193,15799,16280,2237,16876,16540,22,100,70,87,81,802,2878,333,1850,1141,2008,1664,4321,939,430,271,3,16809,54,15641,1217,25887,17794,1101,31757,2923,13236,10155,3063,1798,95,1156,127,107,31,164,6,45,9906,378,4393,674,1101,1223,317,554,136,51,43,3,314,9,339,50,0,62,0,4,4368,200,39,4115,827,109,576,11,8,27,0,28,0,29727,21361,8166,2352,1135,1198,6826,18,901,10,1493223975,8170,5962,0,6489,7416,0,7893,6119,0,8268,5801,0,6981,7243,0,6904,6922,474,7431,6843,2,10088,8287,9704,8540,496,500,7095,8039,10518,3274,7685,7178,5840,8904,6342,8441,6952,7573,391,84,493,475,464,670,7613,8485,9969,6681,1417,704,862,816,0,1645,5749,7489,0,7848,4664,403,5452,7203,515,7288,5411,14,6530,6252,553,7854,5396,380,6932,6293,448,8344,9447,336,10118,8258,10147,8228,0,0,0
81,81,32052,12880,1001413787,80417,1281022,11965209,266777,8263,7791,10194,5799,2482,2546,4414,2822,618,13417,13816,908,8847,970,1706,887,458,23700,3879,108,983,12,685,2684,2437,24471,19177,2492,93,779,9,501,1422,1493,30562,24492,3574,81,852,10,477,1061,1721,915116286,884325579,29048,24570,2571,47,627,2,373,647,1092,27350,24598,1876,75,370,250,614,30067,28037,835,1040,337,502,148,22239,20577,5947,1964,31768,30607,1149,15263,16789,2448,14728,14488,7,108,6,72,24,890,2510,405,1950,700,943,1321,3192,1370,557,758,14,12285,2437,11611,3107,25477,16028,1315,31711,4541,12880,9166,3716,708,0,89,25,87,345,24,18,96,8584,379,3609,854,914,1271,206,411,159,212,41,6,12,0,9,119,2,107,30,0,6666,91,83,6481,2527,5,2440,31,0,0,24,3,0,30587,19387,11091,1465,794,643,5862,4,1131,0,1038357229,5376,4782,0,4779,5305,0,5219,4963,0,5409,4713,0,5012,5132,0,4759,5231,340,5301,4948,4,8530,7085,8444,6776,451,609,5098,6385,7863,2363,4941,6338,4389,6920,4367,6844,4841,6379,329,99,371,360,408,408,6434,7571,7664,6522,1152,713,926,713,0,1590,4156,5804,6,5019,4535,425,4030,5630,422,4927,4872,0,4447,5059,570,5957,4116,358,4705,5301,420,6020,10002,327,8290,7325,8018,7598,0,0,0
82,82,31750,12517,1081966112,2204918,1304613,11626461,394770,7824,7299,10676,5931,1568,2154,4576,3479,326,11969,13779,546,11327,216,847,104,15,28093,159,116,172,4,1346,1861,3041,24269,21890,92,92,132,4,919,1140,1921,31939,30119,130,55,190,3,964,438,2435,961291141,960191029,30190,28652,49,42,168,5,874,223,1546,28658,27998,30,34,163,359,856,30252,28009,643,1777,5,25,80,22336,20877,5062,1341,31605,30680,708,15770,15980,2162,16098,15700,21,160,0,21,780,1374,3166,176,1461,651,528,796,3759,520,552,351,5,15316,695,7928,8189,25530,17197,742,31462,1989,12517,10189,2331,136,5,15,2,5,7,20,1,15,11872,269,6406,1259,794,735,24,524,63,6,15,1,130,0,0,129,0,0,0,0,3101,114,5,2847,2408,133,1754,0,63,0,364,4,2,30733,24951,5370,1017,456,445,6838,9,844,9,1112847017,5227,7344,0,4005,8477,0,5134,7379,0,5481,7036,0,4294,8287,0,4300,8093,240,4915,7771,0,7269,10068,7212,9723,208,361,7212,5764,8250,2928,7474,5268,6109,6517,6364,6275,7079,5535,173,17,201,225,206,281,8695,6185,9961,5067,1048,606,570,659,0,1342,5402,6067,0,7597,3426,325,5130,5838,316,6743,4363,0,6078,4910,395,7622,3967,255,6574,4841,367,7662,8408,140,6929,10405,6653,10684,0,0,0
